run_id,task_id,model,provider,k_shot,seed,data_format,data_file,test_sampling_mode,test_sampling_seed,label_assignment_mode,label_assignment_seed,label_swap,label_map,test_example_id,test_input,canonical_true_label,true_label,raw_output,parsed_label,correct,temperature,reasoning_effort,demo_sampling_mode,prompt_template,demo_seed,demo_example_ids
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0357,bcnjzl || biaepkhg,A,B,B,B,True,0.0,none,resample_per_test,minimal,27,"['pair_first_chars_match_pool_0420', 'pair_first_chars_match_pool_0189', 'pair_first_chars_match_pool_0406', 'pair_first_chars_match_pool_0371', 'pair_first_chars_match_pool_0392', 'pair_first_chars_match_pool_0271', 'pair_first_chars_match_pool_0457', 'pair_first_chars_match_pool_0182', 'pair_first_chars_match_pool_0227', 'pair_first_chars_match_pool_0165', 'pair_first_chars_match_pool_0474', 'pair_first_chars_match_pool_0254', 'pair_first_chars_match_pool_0317', 'pair_first_chars_match_pool_0448', 'pair_first_chars_match_pool_0385', 'pair_first_chars_match_pool_0381']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0173,bmwglibwoufx || bfhof,A,B,B,B,True,0.0,none,resample_per_test,minimal,28,"['pair_first_chars_match_pool_0413', 'pair_first_chars_match_pool_0025', 'pair_first_chars_match_pool_0269', 'pair_first_chars_match_pool_0429', 'pair_first_chars_match_pool_0254', 'pair_first_chars_match_pool_0131', 'pair_first_chars_match_pool_0301', 'pair_first_chars_match_pool_0464', 'pair_first_chars_match_pool_0339', 'pair_first_chars_match_pool_0161', 'pair_first_chars_match_pool_0156', 'pair_first_chars_match_pool_0361', 'pair_first_chars_match_pool_0123', 'pair_first_chars_match_pool_0244', 'pair_first_chars_match_pool_0017', 'pair_first_chars_match_pool_0260']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0315,hxmov || hinl,A,B,B,B,True,0.0,none,resample_per_test,minimal,29,"['pair_first_chars_match_pool_0138', 'pair_first_chars_match_pool_0242', 'pair_first_chars_match_pool_0466', 'pair_first_chars_match_pool_0319', 'pair_first_chars_match_pool_0407', 'pair_first_chars_match_pool_0459', 'pair_first_chars_match_pool_0049', 'pair_first_chars_match_pool_0441', 'pair_first_chars_match_pool_0132', 'pair_first_chars_match_pool_0241', 'pair_first_chars_match_pool_0163', 'pair_first_chars_match_pool_0096', 'pair_first_chars_match_pool_0059', 'pair_first_chars_match_pool_0035', 'pair_first_chars_match_pool_0020', 'pair_first_chars_match_pool_0264']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0178,alcq || kjzxr,B,A,A,A,True,0.0,none,resample_per_test,minimal,30,"['pair_first_chars_match_pool_0335', 'pair_first_chars_match_pool_0003', 'pair_first_chars_match_pool_0239', 'pair_first_chars_match_pool_0271', 'pair_first_chars_match_pool_0316', 'pair_first_chars_match_pool_0166', 'pair_first_chars_match_pool_0048', 'pair_first_chars_match_pool_0288', 'pair_first_chars_match_pool_0361', 'pair_first_chars_match_pool_0115', 'pair_first_chars_match_pool_0098', 'pair_first_chars_match_pool_0122', 'pair_first_chars_match_pool_0441', 'pair_first_chars_match_pool_0408', 'pair_first_chars_match_pool_0317', 'pair_first_chars_match_pool_0116']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0003,txmgka || tbdtqwuundnk,A,B,B,B,True,0.0,none,resample_per_test,minimal,31,"['pair_first_chars_match_pool_0497', 'pair_first_chars_match_pool_0062', 'pair_first_chars_match_pool_0384', 'pair_first_chars_match_pool_0422', 'pair_first_chars_match_pool_0179', 'pair_first_chars_match_pool_0487', 'pair_first_chars_match_pool_0369', 'pair_first_chars_match_pool_0143', 'pair_first_chars_match_pool_0005', 'pair_first_chars_match_pool_0466', 'pair_first_chars_match_pool_0008', 'pair_first_chars_match_pool_0212', 'pair_first_chars_match_pool_0363', 'pair_first_chars_match_pool_0304', 'pair_first_chars_match_pool_0379', 'pair_first_chars_match_pool_0000']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0477,rfxtv || qtjdxqgdq,B,A,A,A,True,0.0,none,resample_per_test,minimal,32,"['pair_first_chars_match_pool_0205', 'pair_first_chars_match_pool_0199', 'pair_first_chars_match_pool_0024', 'pair_first_chars_match_pool_0313', 'pair_first_chars_match_pool_0156', 'pair_first_chars_match_pool_0294', 'pair_first_chars_match_pool_0127', 'pair_first_chars_match_pool_0160', 'pair_first_chars_match_pool_0053', 'pair_first_chars_match_pool_0367', 'pair_first_chars_match_pool_0257', 'pair_first_chars_match_pool_0166', 'pair_first_chars_match_pool_0460', 'pair_first_chars_match_pool_0394', 'pair_first_chars_match_pool_0368', 'pair_first_chars_match_pool_0093']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0234,btize || ootenmcfkyw,B,A,A,A,True,0.0,none,resample_per_test,minimal,33,"['pair_first_chars_match_pool_0123', 'pair_first_chars_match_pool_0347', 'pair_first_chars_match_pool_0446', 'pair_first_chars_match_pool_0052', 'pair_first_chars_match_pool_0089', 'pair_first_chars_match_pool_0136', 'pair_first_chars_match_pool_0031', 'pair_first_chars_match_pool_0433', 'pair_first_chars_match_pool_0311', 'pair_first_chars_match_pool_0356', 'pair_first_chars_match_pool_0058', 'pair_first_chars_match_pool_0021', 'pair_first_chars_match_pool_0227', 'pair_first_chars_match_pool_0176', 'pair_first_chars_match_pool_0106', 'pair_first_chars_match_pool_0384']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0272,uoubmrvp || udikbpjrtyu,A,B,B,B,True,0.0,none,resample_per_test,minimal,34,"['pair_first_chars_match_pool_0174', 'pair_first_chars_match_pool_0377', 'pair_first_chars_match_pool_0118', 'pair_first_chars_match_pool_0104', 'pair_first_chars_match_pool_0075', 'pair_first_chars_match_pool_0026', 'pair_first_chars_match_pool_0145', 'pair_first_chars_match_pool_0441', 'pair_first_chars_match_pool_0120', 'pair_first_chars_match_pool_0338', 'pair_first_chars_match_pool_0087', 'pair_first_chars_match_pool_0349', 'pair_first_chars_match_pool_0396', 'pair_first_chars_match_pool_0135', 'pair_first_chars_match_pool_0233', 'pair_first_chars_match_pool_0122']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0298,bklekpyomkl || idvlemm,B,A,A,A,True,0.0,none,resample_per_test,minimal,35,"['pair_first_chars_match_pool_0279', 'pair_first_chars_match_pool_0477', 'pair_first_chars_match_pool_0233', 'pair_first_chars_match_pool_0292', 'pair_first_chars_match_pool_0048', 'pair_first_chars_match_pool_0120', 'pair_first_chars_match_pool_0038', 'pair_first_chars_match_pool_0485', 'pair_first_chars_match_pool_0456', 'pair_first_chars_match_pool_0225', 'pair_first_chars_match_pool_0399', 'pair_first_chars_match_pool_0139', 'pair_first_chars_match_pool_0349', 'pair_first_chars_match_pool_0119', 'pair_first_chars_match_pool_0054', 'pair_first_chars_match_pool_0379']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0265,jaxtekw || zwhykwxepiqc,B,A,A,A,True,0.0,none,resample_per_test,minimal,36,"['pair_first_chars_match_pool_0332', 'pair_first_chars_match_pool_0487', 'pair_first_chars_match_pool_0319', 'pair_first_chars_match_pool_0467', 'pair_first_chars_match_pool_0396', 'pair_first_chars_match_pool_0107', 'pair_first_chars_match_pool_0436', 'pair_first_chars_match_pool_0362', 'pair_first_chars_match_pool_0204', 'pair_first_chars_match_pool_0123', 'pair_first_chars_match_pool_0486', 'pair_first_chars_match_pool_0170', 'pair_first_chars_match_pool_0219', 'pair_first_chars_match_pool_0366', 'pair_first_chars_match_pool_0136', 'pair_first_chars_match_pool_0304']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0228,sgpccihyw || szpzlh,A,B,B,B,True,0.0,none,resample_per_test,minimal,37,"['pair_first_chars_match_pool_0497', 'pair_first_chars_match_pool_0021', 'pair_first_chars_match_pool_0065', 'pair_first_chars_match_pool_0480', 'pair_first_chars_match_pool_0178', 'pair_first_chars_match_pool_0487', 'pair_first_chars_match_pool_0452', 'pair_first_chars_match_pool_0163', 'pair_first_chars_match_pool_0453', 'pair_first_chars_match_pool_0056', 'pair_first_chars_match_pool_0126', 'pair_first_chars_match_pool_0204', 'pair_first_chars_match_pool_0317', 'pair_first_chars_match_pool_0396', 'pair_first_chars_match_pool_0246', 'pair_first_chars_match_pool_0490']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0045,ktzf || kyomvgnpgfmb,A,B,B,B,True,0.0,none,resample_per_test,minimal,38,"['pair_first_chars_match_pool_0039', 'pair_first_chars_match_pool_0143', 'pair_first_chars_match_pool_0068', 'pair_first_chars_match_pool_0122', 'pair_first_chars_match_pool_0025', 'pair_first_chars_match_pool_0048', 'pair_first_chars_match_pool_0211', 'pair_first_chars_match_pool_0117', 'pair_first_chars_match_pool_0205', 'pair_first_chars_match_pool_0104', 'pair_first_chars_match_pool_0050', 'pair_first_chars_match_pool_0273', 'pair_first_chars_match_pool_0343', 'pair_first_chars_match_pool_0078', 'pair_first_chars_match_pool_0301', 'pair_first_chars_match_pool_0175']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0312,sqyryavt || govi,B,A,A,A,True,0.0,none,resample_per_test,minimal,39,"['pair_first_chars_match_pool_0333', 'pair_first_chars_match_pool_0385', 'pair_first_chars_match_pool_0433', 'pair_first_chars_match_pool_0458', 'pair_first_chars_match_pool_0143', 'pair_first_chars_match_pool_0254', 'pair_first_chars_match_pool_0141', 'pair_first_chars_match_pool_0430', 'pair_first_chars_match_pool_0459', 'pair_first_chars_match_pool_0170', 'pair_first_chars_match_pool_0113', 'pair_first_chars_match_pool_0393', 'pair_first_chars_match_pool_0043', 'pair_first_chars_match_pool_0298', 'pair_first_chars_match_pool_0435', 'pair_first_chars_match_pool_0364']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0129,zptbegjskjy || ogcqfwfzot,B,A,A,A,True,0.0,none,resample_per_test,minimal,40,"['pair_first_chars_match_pool_0055', 'pair_first_chars_match_pool_0011', 'pair_first_chars_match_pool_0491', 'pair_first_chars_match_pool_0257', 'pair_first_chars_match_pool_0287', 'pair_first_chars_match_pool_0232', 'pair_first_chars_match_pool_0338', 'pair_first_chars_match_pool_0462', 'pair_first_chars_match_pool_0331', 'pair_first_chars_match_pool_0103', 'pair_first_chars_match_pool_0009', 'pair_first_chars_match_pool_0434', 'pair_first_chars_match_pool_0214', 'pair_first_chars_match_pool_0285', 'pair_first_chars_match_pool_0154', 'pair_first_chars_match_pool_0424']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0292,vyzitudhwgwr || uixwsx,B,A,A,A,True,0.0,none,resample_per_test,minimal,41,"['pair_first_chars_match_pool_0126', 'pair_first_chars_match_pool_0251', 'pair_first_chars_match_pool_0214', 'pair_first_chars_match_pool_0450', 'pair_first_chars_match_pool_0038', 'pair_first_chars_match_pool_0320', 'pair_first_chars_match_pool_0125', 'pair_first_chars_match_pool_0407', 'pair_first_chars_match_pool_0048', 'pair_first_chars_match_pool_0253', 'pair_first_chars_match_pool_0271', 'pair_first_chars_match_pool_0406', 'pair_first_chars_match_pool_0372', 'pair_first_chars_match_pool_0464', 'pair_first_chars_match_pool_0323', 'pair_first_chars_match_pool_0416']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0258,sltcok || vpqcqbcgyzfy,B,A,A,A,True,0.0,none,resample_per_test,minimal,42,"['pair_first_chars_match_pool_0187', 'pair_first_chars_match_pool_0341', 'pair_first_chars_match_pool_0089', 'pair_first_chars_match_pool_0382', 'pair_first_chars_match_pool_0365', 'pair_first_chars_match_pool_0240', 'pair_first_chars_match_pool_0251', 'pair_first_chars_match_pool_0303', 'pair_first_chars_match_pool_0123', 'pair_first_chars_match_pool_0436', 'pair_first_chars_match_pool_0351', 'pair_first_chars_match_pool_0338', 'pair_first_chars_match_pool_0022', 'pair_first_chars_match_pool_0453', 'pair_first_chars_match_pool_0439', 'pair_first_chars_match_pool_0196']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0184,virk || vlsbx,A,B,B,B,True,0.0,none,resample_per_test,minimal,43,"['pair_first_chars_match_pool_0196', 'pair_first_chars_match_pool_0194', 'pair_first_chars_match_pool_0162', 'pair_first_chars_match_pool_0312', 'pair_first_chars_match_pool_0108', 'pair_first_chars_match_pool_0082', 'pair_first_chars_match_pool_0261', 'pair_first_chars_match_pool_0118', 'pair_first_chars_match_pool_0452', 'pair_first_chars_match_pool_0320', 'pair_first_chars_match_pool_0101', 'pair_first_chars_match_pool_0182', 'pair_first_chars_match_pool_0413', 'pair_first_chars_match_pool_0322', 'pair_first_chars_match_pool_0362', 'pair_first_chars_match_pool_0141']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0051,azghgnelry || aadgyt,A,B,B,B,True,0.0,none,resample_per_test,minimal,44,"['pair_first_chars_match_pool_0053', 'pair_first_chars_match_pool_0310', 'pair_first_chars_match_pool_0234', 'pair_first_chars_match_pool_0400', 'pair_first_chars_match_pool_0459', 'pair_first_chars_match_pool_0213', 'pair_first_chars_match_pool_0260', 'pair_first_chars_match_pool_0189', 'pair_first_chars_match_pool_0256', 'pair_first_chars_match_pool_0348', 'pair_first_chars_match_pool_0082', 'pair_first_chars_match_pool_0012', 'pair_first_chars_match_pool_0212', 'pair_first_chars_match_pool_0483', 'pair_first_chars_match_pool_0271', 'pair_first_chars_match_pool_0492']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0072,zdmdxyqu || vstmxot,B,A,A,A,True,0.0,none,resample_per_test,minimal,45,"['pair_first_chars_match_pool_0225', 'pair_first_chars_match_pool_0485', 'pair_first_chars_match_pool_0001', 'pair_first_chars_match_pool_0119', 'pair_first_chars_match_pool_0224', 'pair_first_chars_match_pool_0339', 'pair_first_chars_match_pool_0164', 'pair_first_chars_match_pool_0096', 'pair_first_chars_match_pool_0271', 'pair_first_chars_match_pool_0030', 'pair_first_chars_match_pool_0235', 'pair_first_chars_match_pool_0365', 'pair_first_chars_match_pool_0105', 'pair_first_chars_match_pool_0396', 'pair_first_chars_match_pool_0496', 'pair_first_chars_match_pool_0185']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0240,wgfw || wvhmgtwxolfi,A,B,B,B,True,0.0,none,resample_per_test,minimal,46,"['pair_first_chars_match_pool_0129', 'pair_first_chars_match_pool_0321', 'pair_first_chars_match_pool_0430', 'pair_first_chars_match_pool_0075', 'pair_first_chars_match_pool_0004', 'pair_first_chars_match_pool_0422', 'pair_first_chars_match_pool_0223', 'pair_first_chars_match_pool_0486', 'pair_first_chars_match_pool_0059', 'pair_first_chars_match_pool_0031', 'pair_first_chars_match_pool_0226', 'pair_first_chars_match_pool_0230', 'pair_first_chars_match_pool_0259', 'pair_first_chars_match_pool_0322', 'pair_first_chars_match_pool_0313', 'pair_first_chars_match_pool_0465']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0208,kqkceb || nkue,B,A,A,A,True,0.0,none,resample_per_test,minimal,47,"['pair_first_chars_match_pool_0266', 'pair_first_chars_match_pool_0068', 'pair_first_chars_match_pool_0111', 'pair_first_chars_match_pool_0086', 'pair_first_chars_match_pool_0457', 'pair_first_chars_match_pool_0123', 'pair_first_chars_match_pool_0349', 'pair_first_chars_match_pool_0234', 'pair_first_chars_match_pool_0380', 'pair_first_chars_match_pool_0391', 'pair_first_chars_match_pool_0311', 'pair_first_chars_match_pool_0367', 'pair_first_chars_match_pool_0439', 'pair_first_chars_match_pool_0476', 'pair_first_chars_match_pool_0165', 'pair_first_chars_match_pool_0214']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0233,xwwqrvamu || xuerydyp,A,B,B,B,True,0.0,none,resample_per_test,minimal,48,"['pair_first_chars_match_pool_0356', 'pair_first_chars_match_pool_0460', 'pair_first_chars_match_pool_0104', 'pair_first_chars_match_pool_0064', 'pair_first_chars_match_pool_0072', 'pair_first_chars_match_pool_0353', 'pair_first_chars_match_pool_0046', 'pair_first_chars_match_pool_0236', 'pair_first_chars_match_pool_0357', 'pair_first_chars_match_pool_0323', 'pair_first_chars_match_pool_0169', 'pair_first_chars_match_pool_0187', 'pair_first_chars_match_pool_0047', 'pair_first_chars_match_pool_0295', 'pair_first_chars_match_pool_0114', 'pair_first_chars_match_pool_0045']"
production_gpt54_20260602T001915Z_base_pair_first_chars_match_seed0,pair_first_chars_match,gpt-5.4,openai,16,0,pool,/Users/tony/Github Repos/truthful-test/data/processed/pair_first_chars_match/pool_seed0.jsonl,balanced_from_pool,10000,random_per_seed,50000,True,"{'A': 'B', 'B': 'A'}",pair_first_chars_match_pool_0201,peqjim || zouua,B,A,A,A,True,0.0,none,resample_per_test,minimal,49,"['pair_first_chars_match_pool_0385', 'pair_first_chars_match_pool_0018', 'pair_first_chars_match_pool_0444', 'pair_first_chars_match_pool_0235', 'pair_first_chars_match_pool_0204', 'pair_first_chars_match_pool_0101', 'pair_first_chars_match_pool_0034', 'pair_first_chars_match_pool_0241', 'pair_first_chars_match_pool_0337', 'pair_first_chars_match_pool_0093', 'pair_first_chars_match_pool_0209', 'pair_first_chars_match_pool_0402', 'pair_first_chars_match_pool_0014', 'pair_first_chars_match_pool_0331', 'pair_first_chars_match_pool_0342', 'pair_first_chars_match_pool_0431']"
